text,type,label,language,source,english_translation,has_urgency,has_shortened_url
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://white.biz/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://white.biz/",0,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://dbbl-bank.security-check.com/login,1,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.harrison-white.info/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.harrison-white.info/",0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #7181 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #7181 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 7601 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 7601 টাকা।,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.holt.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.holt.com/",1,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://nagaad-prizeclaim.com,1,0
আপনার OTP: 803011 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 803011 – কাউকে শেয়ার করবেন না।,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1406 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1406 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6060 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6060 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://mcdaniel.com/ (আজই শেষ!)",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://mcdaniel.com/ (আজই শেষ!)",1,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://bkash-login-verify.net/update,1,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.forbes-peterson.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.forbes-peterson.com/",1,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://bkaash.app/verify-account,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 787 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 787 টাকা।,0,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://www.bkashh.com/login,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://molina.com/ (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://molina.com/ (আজই শেষ!)",1,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://nagad-gov.bd/claim-prize,0,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK33784 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK33784 – Pathao,0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://nagad-gov.bd/claim-prize,0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://rocket-banking.online/secure,0,0
আপনার অর্ডার #16799 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #16799 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://nagaad-prizeclaim.com,0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://bkash-login-verify.net/update,0,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://rocket-banking.online/secure,1,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://rodriguez-hill.net/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://rodriguez-hill.net/",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3057 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3057 সফলভাবে পেমেন্ট হয়েছে।",0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://cox.com/ (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://cox.com/ (আজই শেষ!)",1,0
আপনার OTP: 920011 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 920011 – কাউকে শেয়ার করবেন না।,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://rocket-banking.online/secure,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: http://www.thompson.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: http://www.thompson.com/",0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bkashh.com/login,0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 6526 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 6526 টাকা।,0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
https://www.pathao.com,url,0,en,simulated_legit_url,https://www.pathao.com,0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
আপনার OTP: 777844 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 777844 – কাউকে শেয়ার করবেন না।,0,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK61483 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK61483 – Pathao,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #2270 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #2270 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #8293 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #8293 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: http://www.aguilar.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: http://www.aguilar.com/",1,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://nagad-gov.bd/claim-prize,1,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #4137 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #4137 সফলভাবে পেমেন্ট হয়েছে।",0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://bkaash.app/verify-account,0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://bkash-login-verify.net/update,0,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK93681 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK93681 – Pathao,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 9090 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 9090 টাকা।,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: http://www.keller.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: http://www.keller.com/",1,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://www.jackson.com/ (আজই শেষ!)",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://www.jackson.com/ (আজই শেষ!)",1,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1032 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1032 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://bkash-login-verify.net/update,url,1,en,simulated_phish_url,https://bkash-login-verify.net/update,0,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 6470 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 6470 টাকা।,0,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://bkash-login-verify.net/update (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://bkash-login-verify.net/update (আজই শেষ!)",1,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 4152 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 4152 টাকা।,0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://bkash-login-verify.net/update,0,0
https://bkaash.app/verify-account,url,1,en,simulated_phish_url,https://bkaash.app/verify-account,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://nagad-gov.bd/claim-prize,0,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://nagaad-prizeclaim.com,1,0
আপনার অর্ডার #26716 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #26716 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://nagad-gov.bd/claim-prize (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://nagad-gov.bd/claim-prize (আজই শেষ!)",1,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: http://www.garner-thomas.biz/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: http://www.garner-thomas.biz/",0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://bkaash.app/verify-account,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://nagad-gov.bd/claim-prize,0,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://nagad-gov.bd/claim-prize,1,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3064 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3064 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.esparza-day.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.esparza-day.com/",0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.wise.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.wise.com/",1,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://garcia.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://garcia.com/",1,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://rocket-banking.online/secure,0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://dbbl-bank.security-check.com/login,1,0
অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://bkash-login-verify.net/update,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://bkaash.app/verify-account,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: http://www.thompson.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: http://www.thompson.com/",1,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6425 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6425 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.moore.com/ (আজই শেষ!)",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.moore.com/ (আজই শেষ!)",1,0
আপনার অর্ডার #75002 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #75002 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.bkashh.com/login,0,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
আপনার OTP: 475271 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 475271 – কাউকে শেয়ার করবেন না।,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://www.bkashh.com/login,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://rocket-banking.online/secure,0,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK42239 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK42239 – Pathao,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://nagad-gov.bd/claim-prize,0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://dbbl-bank.security-check.com/login,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
https://www.bkash.com,url,0,en,simulated_legit_url,https://www.bkash.com,0,0
আপনার bKash অ্যাকাউন্টে 1670 টাকা এসেছে।,sms,0,bn,simulated_legit_sms,আপনার bKash অ্যাকাউন্টে 1670 টাকা এসেছে।,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://bkash-login-verify.net/update,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://thompson.org/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://thompson.org/",1,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.king.biz/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.king.biz/",0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
https://nagad-gov.bd/claim-prize,url,1,en,simulated_phish_url,https://nagad-gov.bd/claim-prize,0,0
